"name","assigned_to","u_casper_id","manufacturer","serial_number","depot","location","u_mac_address","u_filemaker_id","sys_updated_on","disk_space"
"wmf20-c9a","","3550","Apple","C02PL1BLG3QN","Chicago","","","281114","2016-01-11 10:14:38",""
"wmd91-6f6","","2970","Apple","C02MR22GFD58","Chicago","","","280278","2016-01-11 10:14:38",""
"wmd91-6be","","2981","Apple","C02MR22AFD58","Chicago","","","280182","2016-01-11 10:14:38",""
"wmd79-ca8","","2982","Apple","C02MR22KFD58","Chicago","","","280150","2016-01-11 10:14:38",""
"gm0b4-4af","","3701","Apple","C02KJ309F1G3","Chicago","","","280530","2016-01-11 10:14:39",""
"wm10e-63c","","3059","Apple","C02N6BY9G3QC","Chicago","","","281186","2016-01-11 10:14:39",""
"wmd17-452","","3353","Apple","C02P90HPG3QP","Chicago","","","281044","2016-01-11 10:14:39",""
"wmdc3-6d0","","3027","Apple","C02MV0BXFT4P","Chicago","","","280856","2016-01-11 10:14:39",""
"gmc34-b7c","","3031","Apple","C07NC07WDY3H","Chicago","","","280158","2016-01-11 10:14:39",""
"wm30f-3dd","","3055","Apple","C02M635GFD59","Chicago","","","281170","2016-01-11 10:14:39",""
"wmdce-258","","3790","Apple","C02MW0CGFD59","Chicago","","","280700","2016-01-11 10:14:39",""
"bm849-475","","2955","Apple","C02LF00DF1G3","Chicago","","","280832","2016-01-11 10:14:39",""
"wmd17-46e","","3352","Apple","C02P90MXG3QP","Chicago","","","281036","2016-01-11 10:14:39",""
"cm59f-0fa","","3051","Apple","QP1080ZTDNR","Chicago","","","280896","2016-01-11 10:14:39",""
"wme18-efe","","3072","Apple","C02MX1J8FD59","Chicago","","","281138","2016-01-11 10:14:39",""
"wm0e1-67a","","3172","Apple","C02N7800G5RP","Chicago","","","280246","2016-01-11 10:14:40",""
"wmc39-b67","","3842","Apple","C02QN32CFVH8","Chicago","","","280286","2016-01-11 10:14:40",""
"gmc90-479","","3384","Apple","C02KM1B8F1G3","Chicago","","","280570","2016-01-11 10:14:40",""
"cm3d9-703","","2908","Apple","D25GH1C5DHJW","Chicago","","","280674","2016-01-11 10:14:40",""
"gm56e-731","","2902","Apple","C02G31H2DF8Y","Chicago","","","280684","2016-01-11 10:14:40",""
"wme6c-d12","","3054","Apple","C02M42FRF6T6","Chicago","","","281162","2016-01-11 10:14:40",""
"wm0e3-61a","","3198","Apple","C02N77ZYG5RP","Chicago","","","281130","2016-01-11 10:14:40",""
"gm282-2f4","","2890","Apple","D25JN021DHJW","Chicago","","","280642","2016-01-11 10:14:40",""
"wm06a-58f","","3711","Apple","C02PX0MAFVH8","Chicago","","","281012","2016-01-11 10:14:40",""
"ltk","","3236","Apple","C02P22M2FY14","Chicago","","","280756","2016-01-11 10:14:40",""
"wmd56-e9f","","3393","Apple","C02PK63AFVH8","Chicago","","","280626","2016-01-11 10:14:40",""
"wmbf8-9be","","3692","Apple","C02NQ1FSG5RP","Chicago","","","280768","2016-01-11 10:14:40",""
"wmb64-b7d","","2905","Apple","C02MQ6WTF6T6","Chicago","","","280716","2016-01-11 10:14:40",""
"wmb6a-a9f","","2965","Apple","C02MQ6WRF6T6","Chicago","","","280546","2016-01-11 10:14:41",""
"wm97a-00e","","2870","Apple","C02MD2WWF6T6","Chicago","","","280618","2016-01-11 10:14:41",""
"wmb6c-5b9","","2952","Apple","C02MQ6WVF6T6","Chicago","","","280514","2016-01-11 10:14:41",""
"wm1e1-952","","3255","Apple","C02NF5KQG5RP","Chicago","","","280914","2016-01-11 10:14:41",""
"wmb6c-c53","","2990","Apple","C02MQ6WWF6T6","Chicago","","","280142","2016-01-11 10:14:41",""
"wmb63-403","","2985","Apple","C02MQ6WKF6T6","Chicago","","","280450","2016-01-11 10:14:41",""
"wm0e2-15e","","3179","Apple","C02N780AG5RP","Chicago","","","280238","2016-01-11 10:14:41",""
"wmb60-c87","","3008","Apple","C02MM98RF6T6","Chicago","","","280304","2016-01-11 10:14:41",""
"wmc04-ded","","3126","Apple","C02MV823F6T6","Chicago","","","281052","2016-01-11 10:14:41",""
"wm20e-eaa","","2976","Apple","C02LD2GTF6T6","Chicago","","","280370","2016-01-11 10:14:41",""
"wm1df-5a4","","3266","Apple","C02NF5KJG5RP","Chicago","","","280906","2016-01-11 10:14:41",""
"wmb6b-f97","","2966","Apple","C02MQ6WHF6T6","Chicago","","","280824","2016-01-11 10:14:41",""
"wmdae-b45","","3112","Apple","C02N25LRG5RP","Chicago","","","280930","2016-01-11 10:14:41",""
"wm64f-c74","","2949","Apple","C02L41UJF6T6","Chicago","","","280808","2016-01-11 10:14:42",""
"wm1e1-236","","3240","Apple","C02NF5KEG5RP","Chicago","","","280970","2016-01-11 10:14:42",""
"wm64f-06e","","2972","Apple","C02L427NF6T6","Chicago","","","280222","2016-01-11 10:14:42",""
"wmb6c-5c7","","2897","Apple","C02MQ6WQF6T6","Chicago","","","280658","2016-01-11 10:14:42",""
"wmdae-b43","","3046","Apple","C02N25LSG5RP","Chicago","","","280864","2016-01-11 10:14:42",""
"wmdad-3eb","","3039","Apple","C02N2660G5RP","Chicago","","","280206","2016-01-11 10:14:42",""
"wm0e3-5e8","","3193","Apple","C02N7802G5RP","Chicago","","","280254","2016-01-11 10:14:42",""
"GMD04-B3B","","2956","Apple","D25MR10TF8J9","Chicago","","","280166","2016-01-11 10:14:42",""
"gmd52-b47","","2911","Apple","D25MT0NVF8J9","Chicago","","","280312","2016-01-11 10:14:42",""
"lm66e-aea","","3636","Apple","C02L492KF6T6","Chicago","","","280336","2016-01-11 10:14:42",""
"cmc9c-aef","","3132","Apple","D25NH0U3F8J9","Chicago","","","281068","2016-01-11 10:14:42",""
"wmc06-c51","","2998","Apple","C02MV81WF6T6","Chicago","","","280442","2016-01-11 10:14:42",""
"gm9bb-765","","2920","Apple","D25MT0P2F8J9","Chicago","","","280692","2016-01-11 10:14:43",""
"gme24-587","","3796","Apple","C02Q40C5F8J9","Chicago","","","281002","2016-01-11 10:14:43",""
"rmc8b-4a8","","3075","Apple","D25ND06XF8J9","Chicago","","","281178","2016-01-11 10:14:43",""
"gmcf4-1e0","","3233","Apple","D25NN0B9F8J9","Chicago","","","280962","2016-01-11 10:14:43",""
"gma9b-419","","2993","Apple","D25N30K9F8J9","Chicago","","","280538","2016-01-11 10:14:43",""
"gm363-b18","","3576","Apple","D25PM0A4F8J9","Chicago","","","280344","2016-01-11 10:14:43",""
"GM22D-D11","","3390","Apple","D25PD02WF8J9","Chicago","","","280578","2016-01-11 10:14:43",""
"gmcb0-590","","3123","Apple","D25NJ054F8J9","Chicago","","","281060","2016-01-11 10:14:43",""
"gmcbd-14e","","2869","Apple","D25MR10NF8J9","Chicago","","","280610","2016-01-11 10:14:43",""
"cmcdc-864","","3142","Apple","D25NL0DSF8J9","Chicago","","","281082","2016-01-11 10:14:43",""
"cmc8b-c38","","3078","Apple","D25NC0RFF8J9","Chicago","","","281122","2016-01-11 10:14:43",""
"wm0ec-6b5","","3650","Apple","C02Q202GG8WL","Chicago","","","280498","2016-01-11 10:14:44",""
"wm80b-17f","","3771","Apple","C02Q70KGG8WL","Chicago","","","280748","2016-01-11 10:14:44",""
"wmb81-f6b","","3789","Apple","C02QL2XXG8WM","Chicago","","","280708","2016-01-11 10:14:44",""
"wm0ea-939","","3620","Apple","C02Q2090G8WM","Chicago","","","280482","2016-01-11 10:14:44",""
"wm0ea-937","","3605","Apple","C02Q208XG8WM","Chicago","","","280946","2016-01-11 10:14:44",""
"wm074-e9f","","3562","Apple","C02PX3DFG8WM","Chicago","","","280586","2016-01-11 10:14:44",""
"gmcbc-af8","","2868","Apple","D25MR10MF8J9","Chicago","","","280602","2016-01-11 10:14:44",""
"wm074-195","","3607","Apple","C02PW22BG8WL","Chicago","","","280458","2016-01-11 10:14:44",""
"wm9f9-3c1","","3744","Apple","C02QF00JG8WM","Chicago","","","280562","2016-01-11 10:14:44",""
"wm074-19b","","3606","Apple","C02PW22AG8WL","Chicago","","","280954","2016-01-11 10:14:44",""
"wm9dd-617","","3837","Apple","C02QD2DXG8WL","Chicago","","","280522","2016-01-11 10:14:44",""
"wm81f-a43","","3717","Apple","C02Q63ZSG8WM","Chicago","","","280490","2016-01-11 10:14:44",""
"wm162-0ab","","2938","Apple","C02L80H5FFT3","Chicago","","","280554","2016-01-11 10:14:45",""
"wm336-c77","","2885","Apple","C02KF17YFFT3","Chicago","","","280650","2016-01-11 10:14:45",""
"wm03c-15a","","3050","Apple","C02N64QRG084","Chicago","","","280880","2016-01-11 10:14:45",""
"wm16f-c72","","3032","Apple","C02NC0PUG5RL","Chicago","","","280402","2016-01-11 10:14:45",""
"wm1a5-fef","","3045","Apple","C02KM1J4FFT3","Chicago","","","280466","2016-01-11 10:14:45",""
"wm194-7bf","","2903","Apple","C02HX6UFDKQ5","Chicago","","","280666","2016-01-11 10:14:45",""
"wmd53-fa7","","3064","Apple","C02JJ0V2DKQ5","Chicago","","","281076","2016-01-11 10:14:45",""
"wm129-9d4","","3011","Apple","C02N804AG5RL","Chicago","","","280394","2016-01-11 10:14:45",""
"wm215-343","","2961","Apple","C02L31G6FFT3","Chicago","","","280362","2016-01-11 10:14:45",""
"wm6bb-70c","","3558","Apple","C1MPX0EWG944","Chicago","","","281744","2016-01-11 10:15:55",""
"gm296-7eb","","3860","Apple","C02QP0ELGG7V","Chicago","","","281590","2016-01-11 10:15:55",""
"wm6cc-91e","","3664","Apple","C1MPX19KG944","Chicago","","","281640","2016-01-11 10:15:55",""
"wm1b6-63c","","3133","Apple","C02N82DZG3QC","Chicago","","","281408","2016-01-11 10:15:56",""
"wma13-75e","","3136","Apple","C02NK0S9G3QT","Chicago","","","281242","2016-01-11 10:15:56",""
"wmf20-ab6","","3549","Apple","C02PL1C7G3QN","Chicago","","","281656","2016-01-11 10:15:56",""
"wme19-09e","","3089","Apple","C02MX1J7FD59","Chicago","","","281288","2016-01-11 10:15:56",""
"wm8af-318","","3141","Apple","C02NDA32G3QC","Chicago","","","281446","2016-01-11 10:15:56",""
"wmd0c-6a0","","3406","Apple","C02P92MEG3QC","Chicago","","","281720","2016-01-11 10:15:56",""
"wm89e-82c","","3412","Apple","C02ND8EBG3QC","Chicago","","","281768","2016-01-11 10:15:56",""
"wm18b-d74","","3138","Apple","C02N70M8G3QP","Chicago","","","281416","2016-01-11 10:15:56",""
"wmad9-07c","","3158","Apple","C02NM1Z7G3QT","Chicago","","","281454","2016-01-11 10:15:56",""
"wmc07-f52","","3330","Apple","C02NW0N5G3QP","Chicago","","","281502","2016-01-11 10:15:56",""
"wme18-1e6","","3077","Apple","C02MX1JGFD59","Chicago","","","281218","2016-01-11 10:15:56",""
"wma83-fc2","","3183","Apple","C02NR1FYG3QT","Chicago","","","281226","2016-01-11 10:15:56",""
"wmd17-450","","3372","Apple","C02P90HUG3QP","Chicago","","","281518","2016-01-11 10:15:57",""
"wmc35-9da","","3129","Apple","C02MJ2L5FD58","Chicago","","","281360","2016-01-11 10:15:57",""
"wmd0d-2e6","","3407","Apple","C02P93K9G3QC","Chicago","","","281752","2016-01-11 10:15:57",""
"wmc07-23a","","3210","Apple","C02M83B6FD59","Chicago","","","281600","2016-01-11 10:15:57",""
"wmdcd-062","","3067","Apple","C02MV0CYFT4P","Chicago","","","281210","2016-01-11 10:15:57",""
"wmd18-262","","3459","Apple","C02PG1KDG3QC","Chicago","","","281680","2016-01-11 10:15:57",""
"wm1bd-a66","","3134","Apple","C02N81JEG3QC","Chicago","","","281438","2016-01-11 10:15:57",""
"wmca1-fd0","","3148","Apple","C02MM29CFD58","Chicago","","","281608","2016-01-11 10:15:57",""
"wm8ce-9ee","","3435","Apple","C02PG8J7G3QC","Chicago","","","281792","2016-01-11 10:15:57",""
"wma32-e84","","3315","Apple","C02NK7T4G3QC","Chicago","","","281550","2016-01-11 10:15:57",""
"wm18b-d34","","3230","Apple","C02N70MDG3QP","Chicago","","","281478","2016-01-11 10:15:58",""
"wma37-ffe","","3256","Apple","C02NK88LG3QC","Chicago","","","281624","2016-01-11 10:15:58",""
"wm8c1-d7a","","3448","Apple","C02PG8KWG3QC","Chicago","","","281672","2016-01-11 10:15:58",""
"wm8c1-fee","","3460","Apple","C02PG8LBG3QC","Chicago","","","281784","2016-01-11 10:15:58",""
"wm89b-9c6","","3130","Apple","C02ND8JKG3QC","Chicago","","","281344","2016-01-11 10:15:58",""
"wmc79-6ac","","3300","Apple","C02NX445G3QC","Chicago","","","281462","2016-01-11 10:15:58",""
"wm8b4-e86","","3186","Apple","C02NFE57G3QC","Chicago","","","281304","2016-01-11 10:15:58",""
"wm18b-c84","","3181","Apple","C02N70MAG3QP","Chicago","","","281312","2016-01-11 10:15:58",""
"WM8AC-93A","","3402","Apple","C02PG0L4G3QN","Chicago","","","281376","2016-01-11 10:15:58",""
"wmc06-24e","","3345","Apple","C02NW0RBG3QP","Chicago","","","281574","2016-01-11 10:15:58",""
"wm031-80a","","3693","Apple","C02K430FDRVG","Chicago","","","281368","2016-01-11 10:15:59",""
"wmdae-c8b","","3304","Apple","C02N25LJG5RP","Chicago","","","281566","2016-01-11 10:15:59",""
"gm314-204","","3060","Apple","G89070G4XYL","Chicago","","","281202","2016-01-11 10:15:59",""
"wmdbb-525","","3508","Apple","C02PN2SPFVH8","Chicago","","","281696","2016-01-11 10:15:59",""
"WMDAF-275","","3410","Apple","C02N25LWG5RP","Chicago","","","281728","2016-01-11 10:15:59",""
"wm979-c8c","","3339","Apple","C02MD2WUF6T6","Chicago","","","281336","2016-01-11 10:15:59",""
"wm9cc-b19","","3720","Apple","C02QD2PRFVH8","Chicago","","","281582","2016-01-11 10:15:59",""
"wm689-cc0","","3411","Apple","C02P32SMG5RP","Chicago","","","281616","2016-01-11 10:15:59",""
"wmf6b-475","","3145","Apple","C02J91CFDRV9","Chicago","","","281432","2016-01-11 10:15:59",""
"wmbfd-c19","","3403","Apple","C02PK1X3FVH8","Chicago","","","281384","2016-01-11 10:15:59",""
"wm1e0-fea","","3218","Apple","C02NF5KHG5RP","Chicago","","","281424","2016-01-11 10:15:59",""
"wmd6b-6d5","","3418","Apple","C02PM1EKFVH8","Chicago","","","281776","2016-01-11 10:15:59",""
"wmc21-340","","3291","Apple","C02NQ12TG5RP","Chicago","","","281470","2016-01-11 10:16:00",""
"wm163-d28","","3151","Apple","C02L88CWF6T6","Chicago","","","281526","2016-01-11 10:16:00",""
"wmc07-005","","3081","Apple","C02MV81TF6T6","Chicago","","","281272","2016-01-11 10:16:00",""
"wm97b-408","","3877","Apple","C02MD2X4F6T6","Chicago","","","281664","2016-01-11 10:16:00",""
"wmc04-e85","","3102","Apple","C02MV825F6T6","Chicago","","","281320","2016-01-11 10:16:00",""
"wm1fe-61a","","3160","Apple","C02LD6GTF6T6","Chicago","","","281250","2016-01-11 10:16:00",""
"wm8af-83f","","3084","Apple","C02MC3HEF6T6","Chicago","","","281280","2016-01-11 10:16:00",""
"wm0e1-d7e","","3226","Apple","C02N780CG5RP","Chicago","","","281494","2016-01-11 10:16:00",""
"wme6c-eec","","3309","Apple","C02M42G2F6T6","Chicago","","","281328","2016-01-11 10:16:00",""
"wm0e2-1e8","","3162","Apple","C02N77ZSG5RP","Chicago","","","281258","2016-01-11 10:16:00",""
"wmaa1-874","","3182","Apple","C02LQ32AF6T6","Chicago","","","281558","2016-01-11 10:16:00",""
"wm634-4e8","","3426","Apple","C02P32SSG5RP","Chicago","","","281736","2016-01-11 10:16:01",""
"wm0e1-418","","3177","Apple","C02N77ZZG5RP","Chicago","","","281296","2016-01-11 10:16:01",""
"wmb6a-7b5","","3398","Apple","C02MQ6WSF6T6","Chicago","","","281648","2016-01-11 10:16:01",""
"wmbf7-366","","3298","Apple","C02NQ12NG5RP","Chicago","","","281542","2016-01-11 10:16:01",""
"wm689-a36","","3438","Apple","C02P32SJG5RP","Chicago","","","281760","2016-01-11 10:16:01",""
"gm2ea-19a","","3293","Apple","D25P5057F8J9","Chicago","","","281534","2016-01-11 10:16:01",""
"wm689-a04","","3437","Apple","C02P32SLG5RP","Chicago","","","281392","2016-01-11 10:16:01",""
"wmc2b-f46","","3174","Apple","C02NQ603G5RP","Chicago","","","281234","2016-01-11 10:16:01",""
"wmdab-ec9","","3164","Apple","C02N265XG5RP","Chicago","","","281510","2016-01-11 10:16:01",""
"wm0eb-4dd","","3653","Apple","C02Q2092G8WM","Chicago","","","281632","2016-01-11 10:16:02",""
"wmdde-337","","3490","Apple","C02PN0A9G8WN","Chicago","","","281800","2016-01-11 10:16:02",""
"gmc9e-472","","3128","Apple","D25NJ09YF8J9","Chicago","","","281352","2016-01-11 10:16:02",""
"wmd6b-451","","3478","Apple","C02PMCD3G8WN","Chicago","","","281688","2016-01-11 10:16:02",""
"rmcf3-fd9","","3234","Apple","D25NN0B6F8J9","Chicago","","","281486","2016-01-11 10:16:02",""
"wmada-139","","3446","Apple","C02PQ0BKGFWL","Chicago","","","281808","2016-01-11 10:16:02",""
"wm0c8-e85","","3784","Apple","C02Q14ABG8WM","Chicago","","","281704","2016-01-11 10:16:02",""
"wm068-e15","","3553","Apple","C02PW22GG8WL","Chicago","","","281712","2016-01-11 10:16:02",""
"wm868-0a3","","3807","Apple","C02Q72JQG8WL","Chicago","","","281400","2016-01-11 10:16:02",""
"wme13-ba1","","3080","Apple","C02JW20UDKQ5","Chicago","","","281266","2016-01-11 10:16:02",""
"wm8cf-260","","3447","Apple","C02PG8KKG3QC","Chicago","","","281816","2016-01-11 10:16:03",""
"wmcf1-21d","","3506","Apple","C02PLJW8G8WN","Chicago","","","281824","2016-01-11 10:16:04",""
"wm0ea-79d","","3673","Apple","C02Q144BG8WM","Chicago","","","281832","2016-01-11 10:16:04",""
"wm0e9-599","","3672","Apple","C02Q13TVG8WM","Chicago","","","281840","2016-01-11 10:16:05",""
"wm6ca-4d6","","3644","Apple","C1MPX19SG944","Chicago","","","281848","2016-01-11 10:16:05",""
"wm84d-10a","","3463","Apple","C1MPD7YNG944","Chicago","","","281856","2016-01-11 10:16:06",""
"wm069-765","","3590","Apple","C02PW22PG8WL","Chicago","","","281864","2016-01-11 10:16:07",""
"wm857-984","","3449","Apple","C1MPD4MVG944","Chicago","","","281872","2016-01-11 10:16:07",""
"wmb36-485 (3)","","3773","Apple","C02QK212FVH8","Chicago","","","281880","2016-01-11 10:16:08",""
"wm09e-167","","3662","Apple","C02Q202KG8WL","Chicago","","","281888","2016-01-11 10:16:09",""
"wm6eb-1f0","","3666","Apple","C1MPX154G944","Chicago","","","281896","2016-01-11 10:16:09",""
"wm85a-122","","3465","Apple","C1MPD53JG944","Chicago","","","281904","2016-01-11 10:16:10",""
"wm0ed-685","","3661","Apple","C02Q1426G8WM","Chicago","","","281920","2016-01-11 10:16:11",""
"wm85a-05a","","3462","Apple","C1MPD53GG944","Chicago","","","281912","2016-01-11 10:16:11",""
"WM7A8-CEB","","3679","Apple","C02Q50TPG8WL","Chicago","","","281928","2016-01-11 10:16:12",""
"wm073-111","","3612","Apple","C02PW22SG8WL","Chicago","","","281936","2016-01-11 10:16:12",""
"wm0e7-73d","","3633","Apple","C02Q202DG8WL","Chicago","","","281944","2016-01-11 10:16:13",""
"wm0ec-9bd","","3656","Apple","C02Q202AG8WL","Chicago","","","281952","2016-01-11 10:16:14",""
"wmdae-b73","","3632","Apple","C02N25LXG5RP","Chicago","","","281960","2016-01-11 10:16:14",""
"wm822-a0f","","3752","Apple","C02Q63ZAG8WM","Chicago","","","281968","2016-01-11 10:16:15",""
"gm9a2-893","","3484","Apple","D25K80QPDNMP","Chicago","","","281984","2016-01-11 10:16:16",""
"wm6cc-dc6","","3669","Apple","C1MPX19VG944","Chicago","","","281976","2016-01-11 10:16:16",""
"gmc60-794","","3485","Apple","F5KPQ0DUF694","Chicago","","","281994","2016-01-11 10:16:17",""
"wmdd4-277","","3486","Apple","C02PN13ZG8WN","Chicago","","","282010","2016-01-11 10:16:18",""
"wmf2c-23a","","3545","Apple","C02PL1C6G3QN","Chicago","","","282002","2016-01-11 10:16:18",""
"wmd2a-33a","","3735","Apple","C02MC246FD58","Chicago","","","282018","2016-01-11 10:16:19",""
"wmc82-d41","","3491","Apple","C02PLM19G8WN","Chicago","","","282026","2016-01-11 10:16:20",""
"wm1a0-307","","3674","Apple","C02Q355KG8WL","Chicago","","","282034","2016-01-11 10:16:20",""
"wm710-a3e","","3660","Apple","C1MQ2681G944","Chicago","","","282042","2016-01-11 10:16:21",""
"wmccb-d4b","","3523","Apple","C02PLJPSG8WN","Chicago","","","282058","2016-01-11 10:16:22",""
"wmccb-6fb","","3492","Apple","C02PLJR3G8WN","Chicago","","","282050","2016-01-11 10:16:22",""
"wmccd-405","","3504","Apple","C02PLJWPG8WN","Chicago","","","282066","2016-01-11 10:16:23",""
"wmf3c-fc5","","3528","Apple","C02PW11BG8WM","Chicago","","","282082","2016-01-11 10:16:24",""
"wm85d-70c","","3494","Apple","C1MPD4Z8G944","Chicago","","","282074","2016-01-11 10:16:24",""
"wm06a-f59","","3624","Apple","C02PW22QG8WL","Chicago","","","282090","2016-01-11 10:16:25",""
"wmca3-dc2","","3498","Apple","C02ML2MQFD59","Chicago","","","282106","2016-01-11 10:16:26",""
"wm712-956","","3618","Apple","C1MQ1A2KG944","Chicago","","","282098","2016-01-11 10:16:26",""
"wmccc-b17","","3499","Apple","C02PLK39G8WN","Chicago","","","282114","2016-01-11 10:16:27",""
"wm89d-d06","","3509","Apple","C02M91VTF6T6","Chicago","","","282122","2016-01-11 10:16:28",""
"wm799-331","","3551","Apple","C1MPJ010G944","Chicago","","","282130","2016-01-11 10:16:28",""
"wmcc6-0a5","","3505","Apple","C02PLJS8G8WN","Chicago","","","282138","2016-01-11 10:16:29",""
"wmdba-1fd","","3507","Apple","C17PMRW0G8WN","Chicago","","","282146","2016-01-11 10:16:30",""
"wm0eb-41f","","3645","Apple","C02Q208YG8WM","Chicago","","","282162","2016-01-11 10:16:31",""
"wm843-d7b","","3684","Apple","C02Q81FLFVH8","Chicago","","","282154","2016-01-11 10:16:31",""
"wm9f1-8e3","","3818","Apple","C02QF00LG8WM","Chicago","","","282170","2016-01-11 10:16:32",""
"wm9db-d0b","","3820","Apple","C02QD2EDG8WL","Chicago","","","282178","2016-01-11 10:16:32",""
"gm1d4-796","","3511","Apple","D25P40RDFY14","Chicago","","","282186","2016-01-11 10:16:33",""
"gm1d4-837","","3512","Apple","D25P40SVFY14","Chicago","","","282196","2016-01-11 10:16:34",""
"gmb5c-6a8","","3749","Apple","C02K81DQF1G3","Chicago","","","282206","2016-01-11 10:16:35",""
"wmf3c-913","","3530","Apple","C02PW133G8WM","Chicago","","","282214","2016-01-11 10:16:35",""
"wmf3e-aef","","3529","Apple","C02PW101G8WM","Chicago","","","282222","2016-01-11 10:16:36",""
"wm8b1-65a","","3531","Apple","C02PG0KNG3QN","Chicago","","","282230","2016-01-11 10:16:37",""
"wm8b1-75c","","3532","Apple","C02PG0L2G3QN","Chicago","","","282238","2016-01-11 10:16:37",""
"wm073-873","","3575","Apple","C02PX3DZG8WM","Chicago","","","282254","2016-01-11 10:16:38",""
"gmba6-474","","3555","Apple","D25N70R7F8J9","Chicago","","","282246","2016-01-11 10:16:38",""
"wm792-f9b","","3538","Apple","C1MPJ06BG944","Chicago","","","282262","2016-01-11 10:16:39",""
"wm794-9c1","","3541","Apple","C1MPH8AWG944","Chicago","","","282270","2016-01-11 10:16:40",""
"wmf2f-1d0","","3566","Apple","C02PL1BKG3QN","Chicago","","","282278","2016-01-11 10:16:41",""
"wm074-ea3","","3540","Apple","C02PX3DHG8WM","Chicago","","","282286","2016-01-11 10:16:42",""
"wm47a-5ff","","3646","Apple","C02J67SGDKQ5","Chicago","","","282294","2016-01-11 10:16:43",""
"wm073-115","","3594","Apple","C02PW22UG8WL","Chicago","","","282302","2016-01-11 10:16:43",""
"gm3c8-654","","3579","Apple","D25PP0HJF8J9","Chicago","","","282310","2016-01-11 10:16:44",""
"wm6bc-6de","","3557","Apple","C1MPW98RG944","Chicago","","","282320","2016-01-11 10:16:45",""
"GMD42-7DC","","3556","Apple","D25MT0TMF8J9","Chicago","","","282328","2016-01-11 10:16:46",""
"lm671-406","","3630","Apple","C02L492MF6T6","Chicago","","","282336","2016-01-11 10:16:46",""
"WMC46-66C
","","3621","Apple","C02NX4ZLG3QC","Chicago","","","282352","2016-01-11 10:16:47",""
"wm6b2-3f0","","3560","Apple","C1MPW994G944","Chicago","","","282344","2016-01-11 10:16:47",""
"wm793-3ab","","3568","Apple","C1MPH8AXG944","Chicago","","","282360","2016-01-11 10:16:48",""
"wm6b6-23e","","3572","Apple","C1MPW8W1G944","Chicago","","","282376","2016-01-11 10:16:49",""
"wm0ea-9ad","","3670","Apple","C02Q13TUG8WM","Chicago","","","282368","2016-01-11 10:16:49",""
"gm561-177","","3687","Apple","C02K2184F1G3","Chicago","","","282384","2016-01-11 10:16:50",""
"lm184-19d","","3570","Apple","C02LF00TFFT3","Chicago","","","282392","2016-01-11 10:16:51",""
"wm036-705","","3573","Apple","C02PX3C6G8WM","Chicago","","","282400","2016-01-11 10:16:51",""
"wm6e9-9b4","","3611","Apple","C1MPX16BG944","Chicago","","","282408","2016-01-11 10:16:52",""
"gm3c8-50a","","3587","Apple","D25PP0HGF8J9","Chicago","","","282424","2016-01-11 10:16:53",""
"wmf20-aac","","3577","Apple","C02PL1BNG3QN","Chicago","","","282416","2016-01-11 10:16:53",""
"wm6b8-4fe","","3614","Apple","C1MPW8WCG944","Chicago","","","282434","2016-01-11 10:16:54",""
"wm6bb-406","","3578","Apple","C1MPX0EXG944","Chicago","","","282442","2016-01-11 10:16:55",""
"wm0ea-923","","3584","Apple","C02Q208WG8WM","Chicago","","","282458","2016-01-11 10:16:56",""
"wm6b5-e80","","3610","Apple","C1MPW8VQG944","Chicago","","","282450","2016-01-11 10:16:56",""
"wm06e-59d","","3582","Apple","C02PW227G8WL","Chicago","","","282466","2016-01-11 10:16:57",""
"wm6b6-276","","3581","Apple","C1MPW8WBG944","Chicago","","","282482","2016-01-11 10:16:58",""
"wm074-441","","3580","Apple","C02PW226G8WL","Chicago","","","282474","2016-01-11 10:16:58",""
"cmcf4-f93","","3599","Apple","D25PQ002F8J9","Chicago","","","282490","2016-01-11 10:16:59",""
"wm6bc-720","","3585","Apple","C1MPW98QG944","Chicago","","","282508","2016-01-11 10:17:00",""
"wm8cf-062","","3681","Apple","C1MQ64Q1G944","Chicago","","","282500","2016-01-11 10:17:00",""
"wm7a5-089","","3683","Apple","C02Q50XBG8WL","Chicago","","","282516","2016-01-11 10:17:01",""
"wmc0a-661","","3629","Apple","C02PF2KAFVH8","Chicago","","","282532","2016-01-11 10:17:02",""
"wm074-ead","","3588","Apple","C02PX3DEG8WM","Chicago","","","282524","2016-01-11 10:17:02",""
"wm071-955","","3613","Apple","C02PW22KG8WL","Chicago","","","282540","2016-01-11 10:17:03",""
"wmccb-b55","","3634","Apple","C02PLJRSG8WN","Chicago","","","282548","2016-01-11 10:17:04",""
"WM074-1A1","","3641","Apple","C02PW229G8WL","Chicago","","","282556","2016-01-11 10:17:04",""
"wm0ec-5cf","","3642","Apple","C02Q202HG8WL","Chicago","","","282564","2016-01-11 10:17:05",""
"wmedf-add","","3628","Apple","C02PR2YGFVH8","Chicago","","","282580","2016-01-11 10:17:06",""
"wm851-a79","","3638","Apple","C02Q7229FVH8","Chicago","","","282572","2016-01-11 10:17:06",""
"CM337-3B4","","3623","Apple","D25J71BBDHJW","Chicago","","","282588","2016-01-11 10:17:07",""
"WM27A-C3B","","3730","Apple","C02Q50USG8WL","Chicago","","","282604","2016-01-11 10:17:08",""
"wmedf-0cb","","3729","Apple","C02PR229G8WL","Chicago","","","282596","2016-01-11 10:17:08",""
